cue_en,target_en,condition,route_cue_zh,route_target_zh,str_en,"str_zh, alignment weighted",str_zh,rw_en,"rw_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_cue_other_translations,route_target_other_translations,cov_distance,cue_len,target_len,cue_zh,target_zh,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,changed,reason,cue_duplicated,target_duplicated,has_duplicate
area,play,M-E+,,,0.014218009077012539,0.0,,0.050179749727249146,0.024087857455015182,3.0,0.0,,,,,,,0.9531222883037254,4,4,场地,踢,0.67047954,0.665364,0.6679218,0.15819186,0.61946994,0.3888309,,,,,
area,yard,M-E+,,,0.014218009077012539,0.0,,0.24201610684394836,0.017343031242489815,3.0,0.0,,,,,,,1.1877391606020582,4,4,场地,花园,0.67047954,0.68735474,0.67891717,0.15819186,0.040430047,0.09931095,,,,,
argue,quarrel,M+E+,争论,争吵,0.031496062874794006,0.010039708577096462,,0.41793093085289,0.032645389437675476,4.0,0.9738517999649048,0.3795389831066131,0.4992001354694366,0.2135479599237442,0.18233224749565125,"[{'zh': '说理', 'rcs': 0.2747276127338409, 'w': 0.5367945765663025}, {'zh': '论证', 'rcs': 0.3339011371135711, 'w': 0.162114696102062}, {'zh': '证明', 'rcs': 0.431070327758789, 'w': 0.08754276058253638}]","[{'zh': '口角', 'rcs': 0.4088535010814667, 'w': 0.32573872926298253}, {'zh': '吵架', 'rcs': 0.3404330909252167, 'w': 0.32573872926298253}, {'zh': '纠纷', 'rcs': 0.368002712726593, 'w': 0.16619029503507557}]",1.2992050575360699,5,7,说理,口角,0.7109663,0.72796446,0.7194654,0.19375902,0.08760459,0.1406818,,,,,
argue,logic,M+E-,说理,道理,0.0,0.017585672438144684,,0.04463515430688858,0.09148502349853516,0.0,1.5651248693466187,0.2747276127338409,0.2434295713901519,0.5367946028709412,0.3239651918411255,"[{'zh': '争论', 'rcs': 0.3795389831066131, 'w': 0.2135479667490992}, {'zh': '论证', 'rcs': 0.3339011371135711, 'w': 0.162114696102062}, {'zh': '证明', 'rcs': 0.431070327758789, 'w': 0.08754276058253638}]","[{'zh': '逻辑', 'rcs': 0.559511661529541, 'w': 0.6760348023304218}]",1.1267083575719523,5,5,说理,逻辑,0.7109663,0.7550614,0.73301387,0.19375902,0.3818604,0.28780973,,,,,
argue,thesis,M+E-,论证,论文,0.0,0.014474526979029179,,0.048609089106321335,0.11471300572156906,0.0,1.6211469173431396,0.3339011371135711,0.5088725090026855,0.1621146947145462,1.0,"[{'zh': '说理', 'rcs': 0.2747276127338409, 'w': 0.5367945765663025}, {'zh': '争论', 'rcs': 0.3795389831066131, 'w': 0.2135479667490992}, {'zh': '证明', 'rcs': 0.431070327758789, 'w': 0.08754276058253638}]",[],1.3927390489512808,5,6,说理,论文,0.7109663,0.759068,0.7350172,0.19375902,0.19770026,0.19572964,,,,,
argue,sway,M+E-,说理,说服,0.0,0.01348554901778698,,0.041600510478019714,0.1143803820014,0.0,1.20021390914917,0.2747276127338409,0.2738699316978454,0.5367946028709412,0.5589725971221924,"[{'zh': '争论', 'rcs': 0.3795389831066131, 'w': 0.2135479667490992}, {'zh': '论证', 'rcs': 0.3339011371135711, 'w': 0.162114696102062}, {'zh': '证明', 'rcs': 0.431070327758789, 'w': 0.08754276058253638}]","[{'zh': '支配', 'rcs': 0.2619498372077942, 'w': 0.4410274072668588}]",1.44763014232389,5,4,说理,说服,0.7109663,0.49135298,0.60115963,0.19375902,0.011814045,0.10278653,,,,,
argue,yell,M-E+,,,0.05511811003088951,0.0,,0.1951020210981369,0.013550244271755219,7.0,0.0,,,,,,,1.1473262195360179,5,4,说理,呐喊,0.7109663,0.75857437,0.7347703,0.19375902,0.42855528,0.31115717,,,,,
argue,win,M-E+,,,0.03937007859349251,0.0,,0.0777735710144043,0.017890792340040207,5.0,0.0,,,,,,,1.4228066466224625,5,3,说理,获胜,0.7109663,0.7002077,0.705587,0.19375902,0.21514161,0.20445031,,,,,
arm,leg,M+E+,胳膊,腿,0.28717949986457825,0.016406377777457237,,0.34836363792419434,0.0990917906165123,56.0,1.5257930755615234,0.4554486274719238,0.308704137802124,0.2677517533302307,0.6331707239151001,"[{'zh': '装备', 'rcs': 0.2723841071128845, 'w': 0.2677517467949503}, {'zh': '手臂', 'rcs': 0.5022263526916504, 'w': 0.2677517467949503}, {'zh': '扶手', 'rcs': 0.385654866695404, 'w': 0.10617820585322563}, {'zh': '袖子', 'rcs': 0.3420255184173584, 'w': 0.09056655376192364}]","[{'zh': '大腿', 'rcs': 0.3757291734218597, 'w': 0.36682930099301614}]",0.14513263643384272,3,3,装备,腿,0.75371355,0.7447876,0.74925053,0.37009487,0.14768216,0.2588885,,,,,
arm,wrist,M+E+,手臂,手腕,0.015384615398943424,0.011041308753192425,,0.3812978267669678,0.15944616496562958,3.0,1.0710070133209229,0.5022263526916504,0.5279321670532227,0.2677517533302307,1.0,"[{'zh': '装备', 'rcs': 0.2723841071128845, 'w': 0.2677517467949503}, {'zh': '胳膊', 'rcs': 0.4554486274719238, 'w': 0.2677517467949503}, {'zh': '扶手', 'rcs': 0.385654866695404, 'w': 0.10617820585322563}, {'zh': '袖子', 'rcs': 0.3420255184173584, 'w': 0.09056655376192364}]",[],1.3916955987346087,3,5,装备,手腕,0.75371355,0.7442827,0.74899817,0.37009487,0.1632115,0.26665318,,,,,
arm,meat,M+E-,胳膊,肉,0.0,0.00863715261220932,,0.04061877354979515,0.02270534820854664,0.0,0.8032552599906921,0.4554486274719238,0.5685207843780518,0.2677517533302307,1.0,"[{'zh': '装备', 'rcs': 0.2723841071128845, 'w': 0.2677517467949503}, {'zh': '手臂', 'rcs': 0.5022263526916504, 'w': 0.2677517467949503}, {'zh': '扶手', 'rcs': 0.385654866695404, 'w': 0.10617820585322563}, {'zh': '袖子', 'rcs': 0.3420255184173584, 'w': 0.09056655376192364}]",[],0.5351642523106713,3,4,装备,肉,0.75371355,0.8459676,0.79984057,0.37009487,0.49032253,0.43020868,,,,,
arm,band,M-E+,,,0.015384615398943424,0.0,,0.08992079645395279,0.004980182740837336,3.0,0.0,,,,,,,0.5622291412079444,3,4,装备,乐队,0.75371355,0.7856084,0.76966095,0.37009487,0.5359053,0.45300007,,,,,
asshole,jackass,M+E+,笨蛋,傻瓜,0.016574585810303688,0.032850973308086395,,0.49963971972465515,0.09943725913763046,3.0,3.416501045227051,0.3771536648273468,0.3318866789340973,0.1708250492811203,1.0,"[{'zh': '屁眼', 'rcs': 0.4077789485454559, 'w': 0.829174951723603}]",[],1.2535375035114966,7,7,屁眼,傻瓜,0.58271295,0.69301504,0.637864,0.14900771,0.22253923,0.18577346,,,,,
asshole,mess,M+E-,屁眼,肮脏,0.0,0.021102378144860268,,0.03596459701657295,0.19170667231082916,0.0,2.06803297996521,0.4077789485454559,0.2616244852542877,0.8291749358177185,0.8313617706298828,"[{'zh': '笨蛋', 'rcs': 0.3771536648273468, 'w': 0.17082504827639697}]","[{'zh': '麻烦', 'rcs': 0.245871365070343, 'w': 0.16863820288404519}]",1.4708913525569132,7,4,屁眼,肮脏,0.58271295,0.7528589,0.6677859,0.14900771,0.11910112,0.13405442,,,,,
asshole,bastard,M-E+,,,0.03867403417825699,0.0,,0.38765233755111694,0.03633061796426773,7.0,0.0,,,,,,,0.8805466419070744,7,7,屁眼,家伙,0.58271295,0.7444934,0.6636032,0.14900771,0.029888336,0.08944802,,,,,
attempt,success,M+E+,尝试,成功,0.021621622145175934,0.057851724326610565,,0.24504609405994415,0.11496011912822723,4.0,5.9587273597717285,0.2896393537521362,0.2427760362625122,0.6620808243751526,1.0,"[{'zh': '努力', 'rcs': 0.2191251367330551, 'w': 0.3379192032102758}]",[],0.19186472130995422,7,7,尝试,成功,0.72896373,0.7269733,0.7279685,0.0397366,0.11341564,0.07657612,,,,,
attempt,learning,M+E-,努力,学习,0.0,0.019408296793699265,,0.04724343866109848,0.05586619675159454,0.0,2.4454452991485596,0.2191251367330551,0.3817416727542877,0.3379192054271698,0.36183875799179077,"[{'zh': '尝试', 'rcs': 0.2896393537521362, 'w': 0.6620807967897241}]","[{'zh': '学识', 'rcs': 0.2185507118701934, 'w': 0.2579179959435074}, {'zh': '知识', 'rcs': 0.420357346534729, 'w': 0.22397542837481169}, {'zh': '学问', 'rcs': 0.3009366989135742, 'w': 0.15626782699184907}]",0.9889727019960898,7,8,尝试,学习,0.72896373,0.74849796,0.73873085,0.0397366,0.34487236,0.19230448,,,,,
attempt,succeed,M-E+,,,0.0486486479640007,0.0,,0.3524731993675232,0.029131555929780006,9.0,0.0,,,,,,,0.39415420694341796,7,7,尝试,继承,0.72896373,0.5252706,0.62711716,0.0397366,0.02364656,0.03169158,,,,,
attend,meeting,M+E+,参加,会议,0.047337278723716736,0.030704190954566002,,0.17428186535835266,0.23059681057929993,8.0,4.052952766418457,0.3192564249038696,0.4539779424667358,1.0,0.3377460837364197,[],"[{'zh': '集会', 'rcs': 0.3657506108283996, 'w': 0.6622539142641002}]",1.3136652578001846,6,7,参加,集会,0.6763781,0.674507,0.6754426,0.16731992,0.18287012,0.17509502,,,,,
attend,race,M+E-,参加,比赛,0.0,0.04628394544124603,,0.013630921952426434,0.11526553332805634,0.0,6.109480857849121,0.3192564249038696,0.3233467042446136,1.0,0.5091233849525452,[],"[{'zh': '赛跑', 'rcs': 0.2542572319507599, 'w': 0.4908766391380848}]",1.3192454970887177,6,4,参加,比赛,0.6763781,0.66972494,0.6730515,0.16731992,0.09689766,0.1321088,,,,,
attend,match,M+E-,参加,比赛,0.0,0.032899484038352966,,0.04975201562047005,0.08876050263643265,0.0,4.342731475830078,0.3192564249038696,0.3792346715927124,1.0,0.36189430952072144,[],"[{'zh': '竞赛', 'rcs': 0.2786668241024017, 'w': 0.6381056929433434}]",1.234330627723504,6,5,参加,竞赛,0.6763781,0.46755102,0.57196456,0.16731992,0.010955539,0.08913773,,,,,
attend,agenda,M+E-,参加,会议,0.0,0.02357533387839794,,0.06218158081173897,0.0721711665391922,0.0,3.1119439601898193,0.3192564249038696,0.2716581523418426,1.0,0.2593286633491516,[],"[{'zh': '意图', 'rcs': 0.2025883793830871, 'w': 0.28861449609744927}, {'zh': '计划', 'rcs': 0.2276059091091156, 'w': 0.23564465480768446}, {'zh': '方案', 'rcs': 0.2147877365350723, 'w': 0.21641219216145777}]",0.5926787158444479,6,6,参加,意图,0.6763781,0.7303933,0.7033857,0.16731992,0.11744143,0.14238068,,,,,
attend,class,M-E+,,,0.03550295904278755,0.0,,0.10397391021251678,0.017335819080471992,6.0,0.0,,,,,,,1.3998734804612099,6,5,参加,类别,0.6763781,0.6517665,0.6640723,0.16731992,0.02465686,0.09598839,,,,,
author,novel,M+E+,作者,小说,0.043668121099472046,0.04411748796701431,,0.45325803756713867,0.1567145138978958,10.0,4.191161632537842,0.4292629063129425,0.521359920501709,0.349263459444046,1.0,"[{'zh': '作家', 'rcs': 0.5371952652931213, 'w': 0.3017924982462423}, {'zh': '写作', 'rcs': 0.2703870832920074, 'w': 0.21036091366891385}, {'zh': '著作', 'rcs': 0.4064566791057586, 'w': 0.13858312553074836}]",[],0.5038525045203683,6,5,作者,小说,0.7721143,0.7521042,0.7621093,0.32956252,0.10797054,0.21876653,,,,,
author,volume,M+E-,著作,书,0.0,0.010992971248924732,,0.028228644281625748,0.054005034267902374,0.0,1.0443322658538818,0.4064566791057586,0.3105139434337616,0.13858312368392944,0.3737623393535614,"[{'zh': '作者', 'rcs': 0.4292629063129425, 'w': 0.3492634625540954}, {'zh': '作家', 'rcs': 0.5371952652931213, 'w': 0.3017924982462423}, {'zh': '写作', 'rcs': 0.2703870832920074, 'w': 0.21036091366891385}]","[{'zh': '卷', 'rcs': 0.2456445693969726, 'w': 0.4710926004976253}, {'zh': '体积', 'rcs': 0.2032073885202407, 'w': 0.15514505981621135}]",1.1162503716925667,6,6,作者,卷,0.7721143,0.5494763,0.66079533,0.32956252,0.056216206,0.19288936,,,,,
author,title,M-E+,,,0.021834060549736023,0.0,,0.31767088174819946,0.009566822089254856,5.0,0.0,,,,,,,1.1045123961806165,6,5,作者,冠军,0.7721143,0.3663952,0.56925476,0.32956252,0.0030042636,0.16628338,,,,,
award,trophy,M+E+,奖,奖杯,0.11267605423927307,0.02871728502213955,,0.48553237318992615,0.2970958948135376,24.0,3.331205129623413,0.3378996849060058,0.2394146025180816,0.21124403178691864,1.0,"[{'zh': '奖状', 'rcs': 0.2945268452167511, 'w': 0.4758864219094916}, {'zh': '奖学金', 'rcs': 0.2771758139133453, 'w': 0.1341402113237985}, {'zh': '奖励', 'rcs': 0.2158609181642532, 'w': 0.10594170804027137}, {'zh': '奖金', 'rcs': 0.2081794291734695, 'w': 0.07278762659723526}]",[],0.9008148329811736,5,6,奖状,奖杯,0.719095,0.7523289,0.73571193,0.5372194,0.14404662,0.340633,,,,,
award,pupil,M+E-,奖学金,学生,0.0,0.016409877687692642,,0.03483842313289642,0.07538040727376938,0.0,1.9035457372665405,0.2771758139133453,0.3569338321685791,0.13414020836353302,1.0,"[{'zh': '奖状', 'rcs': 0.2945268452167511, 'w': 0.4758864219094916}, {'zh': '奖', 'rcs': 0.3378996849060058, 'w': 0.2112440321292032}, {'zh': '奖励', 'rcs': 0.2158609181642532, 'w': 0.10594170804027137}, {'zh': '奖金', 'rcs': 0.2081794291734695, 'w': 0.07278762659723526}]",[],0.8526757098257215,5,5,奖状,学生,0.719095,0.7207131,0.71990407,0.5372194,0.26879975,0.4030096,,,,,
award,ribbon,M-E+,,,0.014084506779909134,0.0,,0.21540814638137817,0.015354295261204243,3.0,0.0,,,,,,,0.9912386152531759,5,6,奖状,丝带,0.719095,0.7566797,0.7378874,0.5372194,0.4454856,0.4913525,,,,,
award,star,M-E+,,,0.014084506779909134,0.0,,0.05373924970626831,0.004497126676142216,3.0,0.0,,,,,,,1.2217320456436844,5,4,奖状,星,0.719095,0.7774609,0.7482779,0.5372194,0.41112497,0.47417217,,,,,
backup,safety,M+E+,备份,安全,0.04316546767950058,0.06730769574642181,,0.13531678915023804,0.16050000488758087,6.0,7.0,0.2465162277221679,0.3963530957698822,1.0,1.0,[],[],0.8523337929454606,6,6,备份,安全,0.70493495,0.7763222,0.7406286,0.14236283,0.13282432,0.13759357,,,,,
backup,mobile,M+E-,备份,手机,0.0,0.013724885880947113,,0.06986379623413086,0.14207248389720917,0.0,1.427388072013855,0.2465162277221679,0.3041096031665802,1.0,0.35684701800346375,[],"[{'zh': '电话', 'rcs': 0.2799865007400512, 'w': 0.6431529697341648}]",0.5081118350831056,6,6,备份,电话,0.70493495,0.6386642,0.67179954,0.14236283,0.2486853,0.19552407,,,,,
backup,support,M-E+,,,0.0791366919875145,0.0,,0.15161530673503876,0.02690388262271881,11.0,0.0,,,,,,,0.8415305212000974,6,7,备份,支援,0.70493495,0.6045256,0.6547303,0.14236283,0.21652469,0.17944376,,,,,
backup,reverse,M-E+,,,0.07194244861602783,0.0,,0.20927688479423523,0.031376324594020844,10.0,0.0,,,,,,,0.5639626366897766,6,7,备份,交换,0.70493495,0.58630514,0.64562005,0.14236283,0.05171084,0.09703684,,,,,
backup,singer,M-E+,,,0.035971224308013916,0.0,,0.07150087505578995,0.01759999990463257,5.0,0.0,,,,,,,1.3297872979624783,6,6,备份,歌手,0.70493495,0.78461635,0.74477565,0.14236283,0.40966824,0.27601552,,,,,
bank,money,M+E+,银行,钞票,0.30222222208976746,0.012888461351394653,,0.3813994824886322,0.18324491381645203,68.0,1.159961462020874,0.4086461961269378,0.2403864562511444,0.5,0.579980731010437,"[{'zh': '存款', 'rcs': 0.2118488401174545, 'w': 0.5}]","[{'zh': '财富', 'rcs': 0.2461091130971908, 'w': 0.11783047410073798}, {'zh': '财产', 'rcs': 0.2738739550113678, 'w': 0.1117938652575191}, {'zh': '收入', 'rcs': 0.3080165684223175, 'w': 0.10487736914728106}, {'zh': '薪水', 'rcs': 0.3609795272350311, 'w': 0.08551754998212706}]",1.2163757584251522,4,5,银行,钞票,0.775044,0.78429097,0.7796675,0.12895085,0.537423,0.33318692,,,,,
bank,bar,M+E-,银行,柜台,0.0,0.013492245227098465,,0.020150870084762573,0.08556781709194183,0.0,1.2143020629882812,0.4086461961269378,0.2487852722406387,0.5,0.40476733446121216,"[{'zh': '存款', 'rcs': 0.2118488401174545, 'w': 0.5}]","[{'zh': '栅栏', 'rcs': 0.2440508306026458, 'w': 0.4047673361834182}, {'zh': '栏杆', 'rcs': 0.2593238949775696, 'w': 0.11560756207163961}, {'zh': '酒吧', 'rcs': 0.2467193305492401, 'w': 0.0748577655615241}]",0.49602782871370454,4,3,银行,柜台,0.775044,0.55048347,0.6627637,0.12895085,0.12943985,0.12919535,,,,,
bank,river,M-E+,,,0.09333333373069763,0.0,,0.11693403869867325,0.0018625282682478428,21.0,0.0,,,,,,,0.5469938228282457,4,5,银行,河流,0.775044,0.82681257,0.8009283,0.12895085,0.5053446,0.31714773,,,,,
bar,iron,M+E+,栏杆,铁,0.032967034727334976,0.00941319391131401,,0.08004172146320343,0.05937936529517174,6.0,0.8095346689224243,0.2593238949775696,0.37674680352211,0.11560755968093872,1.0,"[{'zh': '柜台', 'rcs': 0.2487852722406387, 'w': 0.4047673361834182}, {'zh': '栅栏', 'rcs': 0.2440508306026458, 'w': 0.4047673361834182}, {'zh': '酒吧', 'rcs': 0.2467193305492401, 'w': 0.0748577655615241}]",[],0.9790545488903525,3,4,柜台,铁,0.55048347,0.795556,0.67301977,0.12943985,0.75996953,0.44470468,,,,,
bar,log,M+E-,栅栏,木头,0.0,0.01882638782262802,,0.04809233918786049,0.06014842540025711,0.0,1.6190693378448486,0.2440508306026458,0.2718109786510467,0.40476733446121216,1.0,"[{'zh': '柜台', 'rcs': 0.2487852722406387, 'w': 0.4047673361834182}, {'zh': '栏杆', 'rcs': 0.2593238949775696, 'w': 0.11560756207163961}, {'zh': '酒吧', 'rcs': 0.2467193305492401, 'w': 0.0748577655615241}]",[],1.1000988420167797,3,3,柜台,木头,0.55048347,0.61934423,0.58491385,0.12943985,0.2735067,0.20147327,,,,,
bar,bank,M+E-,柜台,银行,0.0,0.011499072425067425,,0.020150870084762573,0.08556781709194183,0.0,1.011918306350708,0.2487852722406387,0.4086461961269378,0.40476733446121216,0.5,"[{'zh': '栅栏', 'rcs': 0.2440508306026458, 'w': 0.4047673361834182}, {'zh': '栏杆', 'rcs': 0.2593238949775696, 'w': 0.11560756207163961}, {'zh': '酒吧', 'rcs': 0.2467193305492401, 'w': 0.0748577655615241}]","[{'zh': '存款', 'rcs': 0.2118488401174545, 'w': 0.5}]",0.49602782871370454,3,4,柜台,银行,0.55048347,0.775044,0.6627637,0.12943985,0.12895085,0.12919535,,,,,
bar,sheep,M+E-,栅栏,羊,0.0,0.008982803672552109,,0.013818567618727684,0.06309676170349121,0.0,0.7725210785865784,0.2440508306026458,0.3994497954845428,0.40476733446121216,0.3180926442146301,"[{'zh': '柜台', 'rcs': 0.2487852722406387, 'w': 0.4047673361834182}, {'zh': '栏杆', 'rcs': 0.2593238949775696, 'w': 0.11560756207163961}, {'zh': '酒吧', 'rcs': 0.2467193305492401, 'w': 0.0748577655615241}]","[{'zh': '绵羊', 'rcs': 0.532386064529419, 'w': 0.6819073565206796}]",1.4124060417295492,3,5,柜台,绵羊,0.55048347,0.8141871,0.68233526,0.12943985,0.105415046,0.117427446,,,,,
bar,lawyer,M-E+,,,0.02747252769768238,0.0,,0.08482714742422104,0.011616822332143784,5.0,0.0,,,,,,,1.4564325705330132,3,6,柜台,律师,0.55048347,0.7821833,0.6663334,0.12943985,0.21995097,0.1746954,,,,,
bar,party,M-E+,,,0.016483517363667488,0.0,,0.1236451044678688,0.004917922895401716,3.0,0.0,,,,,,,1.3287822048092675,3,5,柜台,党派,0.55048347,0.5295197,0.5400016,0.12943985,0.051740978,0.09059041,,,,,
barrel,wood,M+E+,桶,木,0.08372092992067337,0.016880296170711517,,0.08729492872953415,0.06272943317890167,18.0,1.5867478847503662,0.4394333362579345,0.2228804677724838,1.0,0.26445797085762024,[],"[{'zh': '林地', 'rcs': 0.3142346739768982, 'w': 0.2644579592310321}, {'zh': '树林', 'rcs': 0.3620069622993469, 'w': 0.2644579592310321}, {'zh': '木头', 'rcs': 0.5249272584915161, 'w': 0.14812697031238062}, {'zh': '木材', 'rcs': 0.4958810210227966, 'w': 0.05849915199452298}]",1.0933451347483596,6,4,桶,林地,0.72587246,0.72057724,0.7232249,0.19569644,0.37188697,0.28379172,,,,,
barrel,log,M+E-,桶,木头,0.0,0.06382978707551956,,0.047305986285209656,0.16410000622272491,0.0,6.0,0.4394333362579345,0.2718109786510467,1.0,1.0,[],[],1.459949146027284,6,3,桶,木头,0.72587246,0.61934423,0.6726084,0.19569644,0.2735067,0.23460157,,,,,
barrel,rice,M+E-,桶,饭,0.0,0.01595744676887989,,0.06198134273290634,0.0687749981880188,0.0,1.5,0.4394333362579345,0.4602023959159851,1.0,0.25,[],"[{'zh': '米饭', 'rcs': 0.5950742959976196, 'w': 0.25}, {'zh': '大米', 'rcs': 0.5953600406646729, 'w': 0.25}, {'zh': '米', 'rcs': 0.2004998624324798, 'w': 0.25}]",0.9885828218944939,6,4,桶,米饭,0.72587246,0.86023504,0.79305375,0.19569644,0.17163135,0.1836639,,,,,
barrel,monkey,M-E+,,,0.03720930218696594,0.0,,0.0991058349609375,0.02192801795899868,8.0,0.0,,,,,,,0.6215740968782988,6,6,桶,猴子,0.72587246,0.803336,0.7646042,0.19569644,0.5658823,0.3807894,,,,,
barrel,round,M-E+,,,0.03720930218696594,0.0,,0.11780563741922379,0.01979999989271164,8.0,0.0,,,,,,,1.4231613463282808,6,5,桶,回合,0.72587246,0.46832725,0.59709984,0.19569644,0.014070731,0.10488359,,,,,
barrel,rain,M-E+,,,0.01860465109348297,0.0,,0.06995107978582382,0.026399999856948853,4.0,0.0,,,,,,,1.2776826955843223,6,4,桶,下雨,0.72587246,0.7865754,0.7562239,0.19569644,0.34192422,0.26881033,,,,,
bat,ball,M+E+,球拍,球,0.13658536970615387,0.019695214927196503,,0.24359627068042755,0.17840151488780975,28.0,2.1270833015441895,0.2078711837530136,0.3773891627788543,0.3038690388202667,1.0,"[{'zh': '蝙蝠', 'rcs': 0.3304645717144012, 'w': 0.6961309547562567}]",[],1.0044967566327525,3,4,蝙蝠,球,0.807446,0.7559591,0.7817025,0.38794613,0.19173166,0.2898389,,,,,
bat,cave,M+E+,蝙蝠,山洞,0.06829268485307693,0.014456457458436489,,0.19106575846672058,0.09234554320573807,14.0,1.3878198862075806,0.3304645717144012,0.4731379747390747,0.6961309313774109,0.3987238109111786,"[{'zh': '球拍', 'rcs': 0.2078711837530136, 'w': 0.30386904524374325}]","[{'zh': '洞', 'rcs': 0.4025362432003021, 'w': 0.39872381717938066}, {'zh': '洞穴', 'rcs': 0.5160452723503113, 'w': 0.20255236564123863}]",0.5300566003679569,3,4,蝙蝠,洞,0.807446,0.7656488,0.7865474,0.38794613,0.20786172,0.29790393,,,,,
